,merchant_category_code_cat,merchant_category_code_previoustransaction_cat,zipcode_cat,zipcode_previoustransaction_cat,transaction_value_cat,transaction_value_previoustransaction_cat,pos_entry,creditcard_limit_cat,brand_visa_mastercard_cat,type_of_creditcard_cat,fraudscore_cat,type_person_cat,trans_nacional_cat,numb_of_installments_cat,transactionspeed_cat,dif_fraudscore_cat,transaction_limit_cat,TARGET
5627,13.0,0.0,5.0,0.0,3.0,1.0,9.0,2.0,5.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
5628,1.0,0.0,1.0,0.0,9.0,1.0,1.0,4.0,5.0,1.0,6.0,1.0,0.0,3.0,2.0,3.0,3.0,0
5629,19.0,19.0,1.0,1.0,7.0,5.0,9.0,3.0,5.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0
5630,19.0,19.0,1.0,1.0,2.0,7.0,9.0,3.0,5.0,1.0,0.0,1.0,0.0,1.0,3.0,3.0,0.0,0
5631,19.0,19.0,1.0,1.0,5.0,2.0,9.0,3.0,5.0,1.0,0.0,1.0,0.0,1.0,3.0,3.0,0.0,0
5632,19.0,19.0,1.0,1.0,7.0,5.0,9.0,3.0,5.0,1.0,0.0,1.0,0.0,1.0,3.0,3.0,0.0,0
5633,19.0,19.0,1.0,1.0,6.0,7.0,9.0,3.0,5.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
5634,19.0,19.0,1.0,1.0,7.0,6.0,9.0,3.0,5.0,1.0,0.0,1.0,0.0,1.0,3.0,3.0,0.0,0
5635,19.0,19.0,1.0,1.0,4.0,7.0,9.0,3.0,5.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
5636,19.0,19.0,1.0,1.0,6.0,4.0,9.0,3.0,5.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
5637,19.0,19.0,1.0,1.0,4.0,6.0,9.0,3.0,5.0,1.0,0.0,1.0,0.0,1.0,3.0,3.0,0.0,0
5638,9.0,0.0,3.0,0.0,1.0,1.0,9.0,7.0,5.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
5639,6.0,9.0,3.0,3.0,1.0,1.0,9.0,7.0,5.0,1.0,0.0,1.0,0.0,1.0,3.0,3.0,0.0,0
5640,9.0,0.0,2.0,0.0,4.0,1.0,9.0,2.0,5.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
5641,18.0,19.0,4.0,4.0,4.0,2.0,9.0,2.0,5.0,1.0,0.0,1.0,0.0,1.0,6.0,3.0,0.0,0
5642,19.0,18.0,4.0,4.0,3.0,4.0,9.0,2.0,5.0,1.0,0.0,1.0,0.0,1.0,3.0,3.0,0.0,0
5643,19.0,19.0,4.0,4.0,2.0,3.0,9.0,2.0,5.0,1.0,0.0,1.0,0.0,1.0,5.0,3.0,0.0,0
5644,3.0,0.0,8.0,0.0,8.0,1.0,9.0,2.0,5.0,1.0,0.0,1.0,0.0,3.0,2.0,3.0,1.0,0
5645,0.0,0.0,1.0,0.0,9.0,1.0,8.0,3.0,5.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,2.0,0
5646,9.0,0.0,3.0,0.0,6.0,1.0,9.0,3.0,5.0,1.0,0.0,1.0,0.0,2.0,2.0,3.0,0.0,0
5647,6.0,0.0,6.0,0.0,8.0,1.0,9.0,1.0,5.0,1.0,0.0,1.0,0.0,2.0,2.0,3.0,1.0,0
5648,18.0,0.0,6.0,0.0,7.0,1.0,9.0,3.0,5.0,1.0,4.0,1.0,0.0,2.0,2.0,3.0,0.0,0
5649,13.0,18.0,6.0,6.0,2.0,7.0,9.0,3.0,5.0,1.0,3.0,1.0,0.0,1.0,5.0,1.0,0.0,0
5650,3.0,3.0,2.0,2.0,4.0,4.0,9.0,2.0,5.0,1.0,0.0,1.0,0.0,2.0,2.0,3.0,0.0,0
5651,6.0,3.0,2.0,2.0,4.0,4.0,9.0,2.0,5.0,1.0,0.0,1.0,0.0,1.0,6.0,3.0,0.0,0
5652,6.0,0.0,1.0,0.0,4.0,1.0,9.0,7.0,5.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
5653,6.0,0.0,1.0,0.0,3.0,1.0,9.0,3.0,5.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
5654,6.0,6.0,4.0,1.0,3.0,3.0,9.0,3.0,5.0,1.0,0.0,1.0,0.0,1.0,4.0,2.0,0.0,0
5655,4.0,6.0,4.0,4.0,5.0,8.0,9.0,3.0,5.0,1.0,0.0,1.0,0.0,1.0,7.0,2.0,0.0,0
5656,6.0,0.0,5.0,0.0,4.0,1.0,9.0,2.0,5.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
5657,22.0,0.0,6.0,0.0,4.0,1.0,9.0,2.0,5.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
5658,1.0,0.0,6.0,0.0,1.0,1.0,9.0,2.0,5.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
5659,15.0,0.0,1.0,0.0,1.0,1.0,9.0,2.0,5.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
5660,8.0,15.0,1.0,1.0,4.0,1.0,9.0,2.0,5.0,1.0,0.0,1.0,0.0,1.0,3.0,3.0,0.0,0
5661,5.0,0.0,7.0,0.0,9.0,1.0,9.0,3.0,5.0,1.0,0.0,1.0,0.0,2.0,2.0,3.0,1.0,0
5662,6.0,0.0,3.0,0.0,4.0,1.0,9.0,1.0,5.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
5663,16.0,0.0,2.0,0.0,3.0,1.0,9.0,1.0,5.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
5664,16.0,16.0,2.0,2.0,3.0,3.0,9.0,1.0,5.0,1.0,0.0,1.0,0.0,1.0,3.0,3.0,0.0,0
5665,14.0,0.0,6.0,0.0,1.0,1.0,9.0,2.0,5.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
5666,6.0,6.0,5.0,5.0,4.0,1.0,9.0,6.0,5.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
5667,6.0,0.0,9.0,1.0,1.0,6.0,9.0,3.0,5.0,1.0,0.0,1.0,0.0,1.0,4.0,3.0,0.0,0
5668,4.0,6.0,9.0,9.0,5.0,1.0,9.0,3.0,5.0,1.0,0.0,1.0,0.0,1.0,5.0,3.0,0.0,0
5669,22.0,0.0,2.0,0.0,2.0,1.0,9.0,3.0,5.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
5670,19.0,0.0,8.0,0.0,2.0,1.0,9.0,2.0,5.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
5671,19.0,19.0,8.0,8.0,2.0,2.0,9.0,2.0,5.0,1.0,0.0,1.0,0.0,1.0,5.0,3.0,0.0,0
5672,19.0,19.0,8.0,8.0,4.0,2.0,9.0,2.0,5.0,1.0,0.0,1.0,0.0,1.0,4.0,3.0,0.0,0
5673,6.0,0.0,3.0,0.0,3.0,1.0,9.0,7.0,5.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
5674,19.0,0.0,2.0,0.0,1.0,1.0,9.0,2.0,5.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
5675,19.0,0.0,5.0,0.0,1.0,1.0,9.0,3.0,5.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
5676,19.0,19.0,4.0,5.0,1.0,1.0,9.0,3.0,5.0,1.0,0.0,1.0,0.0,1.0,6.0,3.0,0.0,0
5677,3.0,0.0,2.0,0.0,7.0,1.0,9.0,6.0,5.0,1.0,1.0,1.0,0.0,2.0,2.0,3.0,0.0,0
5678,19.0,3.0,2.0,2.0,5.0,7.0,9.0,6.0,5.0,1.0,1.0,1.0,0.0,1.0,6.0,2.0,0.0,0
5679,6.0,19.0,2.0,2.0,6.0,5.0,9.0,6.0,5.0,1.0,0.0,1.0,0.0,1.0,5.0,1.0,0.0,0
5680,8.0,0.0,5.0,0.0,3.0,1.0,9.0,4.0,5.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
5681,1.0,0.0,5.0,0.0,4.0,1.0,9.0,3.0,5.0,1.0,0.0,1.0,0.0,2.0,2.0,3.0,0.0,0
5682,9.0,0.0,5.0,0.0,5.0,1.0,9.0,2.0,5.0,1.0,0.0,1.0,0.0,2.0,2.0,3.0,0.0,0
5683,6.0,0.0,4.0,0.0,1.0,1.0,9.0,4.0,5.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
5684,6.0,6.0,4.0,4.0,1.0,1.0,9.0,4.0,5.0,1.0,0.0,1.0,0.0,1.0,2.0,4.0,0.0,0
5685,19.0,0.0,1.0,0.0,7.0,1.0,9.0,8.0,5.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
5686,12.0,19.0,1.0,1.0,6.0,7.0,9.0,8.0,5.0,1.0,0.0,1.0,0.0,1.0,6.0,1.0,0.0,0
5687,15.0,0.0,5.0,0.0,3.0,1.0,9.0,8.0,5.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
5688,12.0,0.0,2.0,0.0,4.0,1.0,9.0,2.0,5.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
5689,6.0,0.0,5.0,0.0,3.0,1.0,9.0,3.0,5.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
5690,6.0,0.0,1.0,0.0,5.0,1.0,9.0,2.0,5.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
5691,6.0,0.0,2.0,0.0,9.0,1.0,9.0,2.0,5.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,0
5692,6.0,6.0,2.0,2.0,6.0,9.0,9.0,2.0,5.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
5693,6.0,6.0,2.0,2.0,4.0,6.0,9.0,2.0,5.0,1.0,0.0,1.0,0.0,1.0,3.0,3.0,0.0,0
5694,6.0,0.0,9.0,0.0,8.0,1.0,9.0,2.0,5.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,0
5695,6.0,0.0,2.0,0.0,6.0,1.0,9.0,2.0,5.0,1.0,0.0,1.0,0.0,2.0,2.0,3.0,0.0,0
5696,6.0,0.0,4.0,0.0,3.0,1.0,9.0,1.0,5.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
5697,8.0,0.0,6.0,0.0,8.0,1.0,9.0,2.0,5.0,1.0,0.0,1.0,0.0,2.0,2.0,3.0,1.0,0
5698,19.0,0.0,5.0,0.0,6.0,1.0,9.0,2.0,5.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
5699,7.0,0.0,9.0,0.0,9.0,1.0,1.0,2.0,5.0,1.0,0.0,1.0,0.0,3.0,2.0,3.0,2.0,0
5700,15.0,0.0,9.0,0.0,1.0,1.0,9.0,2.0,5.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
5701,15.0,15.0,9.0,9.0,4.0,1.0,9.0,2.0,5.0,1.0,0.0,1.0,0.0,1.0,6.0,3.0,0.0,0
5702,9.0,15.0,9.0,9.0,3.0,4.0,9.0,2.0,5.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
5703,6.0,0.0,2.0,0.0,3.0,1.0,9.0,1.0,5.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
5704,7.0,0.0,6.0,0.0,8.0,1.0,1.0,3.0,5.0,1.0,0.0,1.0,0.0,2.0,2.0,3.0,0.0,1
5705,9.0,0.0,9.0,0.0,4.0,1.0,9.0,3.0,5.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
5706,6.0,0.0,4.0,0.0,6.0,1.0,9.0,2.0,5.0,1.0,0.0,1.0,0.0,2.0,2.0,3.0,0.0,0
5707,22.0,6.0,4.0,4.0,4.0,6.0,9.0,2.0,5.0,1.0,0.0,1.0,0.0,1.0,3.0,3.0,0.0,0
5708,6.0,0.0,3.0,0.0,1.0,1.0,9.0,5.0,5.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
5709,6.0,0.0,7.0,0.0,2.0,1.0,9.0,2.0,5.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
5710,8.0,0.0,1.0,0.0,5.0,1.0,9.0,1.0,5.0,1.0,0.0,1.0,0.0,2.0,2.0,3.0,0.0,0
5711,15.0,0.0,4.0,0.0,1.0,1.0,9.0,1.0,5.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
5712,6.0,0.0,2.0,0.0,1.0,1.0,9.0,3.0,5.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
5713,13.0,0.0,3.0,0.0,1.0,1.0,9.0,2.0,5.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
5714,8.0,13.0,3.0,3.0,3.0,1.0,9.0,2.0,5.0,1.0,0.0,1.0,0.0,2.0,2.0,3.0,0.0,0
5715,13.0,8.0,3.0,3.0,1.0,3.0,9.0,2.0,5.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0
5716,13.0,13.0,3.0,3.0,1.0,1.0,9.0,2.0,5.0,1.0,0.0,1.0,0.0,1.0,6.0,3.0,0.0,0
5717,15.0,19.0,9.0,9.0,3.0,3.0,9.0,3.0,5.0,1.0,0.0,1.0,0.0,1.0,7.0,1.0,0.0,0
5718,6.0,0.0,7.0,0.0,4.0,1.0,9.0,3.0,5.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
5719,19.0,0.0,7.0,0.0,1.0,1.0,9.0,2.0,5.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
5720,15.0,0.0,2.0,0.0,2.0,1.0,9.0,1.0,5.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
5721,15.0,0.0,5.0,0.0,2.0,1.0,9.0,2.0,5.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
5722,13.0,0.0,3.0,0.0,1.0,1.0,9.0,1.0,5.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
5723,6.0,0.0,5.0,0.0,9.0,1.0,9.0,3.0,5.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,0
5724,6.0,0.0,4.0,0.0,4.0,1.0,9.0,3.0,5.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
5725,6.0,6.0,4.0,4.0,7.0,4.0,9.0,3.0,5.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
5726,6.0,6.0,4.0,4.0,2.0,7.0,9.0,3.0,5.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
5727,6.0,0.0,1.0,0.0,4.0,1.0,9.0,5.0,5.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
5728,15.0,0.0,4.0,0.0,4.0,1.0,9.0,4.0,5.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
5729,6.0,15.0,4.0,4.0,1.0,4.0,9.0,4.0,5.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
5730,9.0,6.0,4.0,4.0,1.0,1.0,9.0,4.0,5.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
5731,8.0,0.0,8.0,0.0,6.0,1.0,9.0,4.0,5.0,1.0,0.0,1.0,0.0,2.0,2.0,3.0,0.0,0
5732,15.0,8.0,7.0,8.0,7.0,6.0,9.0,4.0,5.0,1.0,0.0,1.0,0.0,1.0,2.0,4.0,0.0,0
5733,16.0,15.0,7.0,7.0,7.0,7.0,9.0,4.0,5.0,1.0,0.0,1.0,0.0,2.0,6.0,3.0,0.0,0
5734,6.0,0.0,6.0,0.0,6.0,1.0,9.0,1.0,5.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
5735,18.0,0.0,4.0,0.0,1.0,1.0,9.0,1.0,5.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
5736,19.0,0.0,1.0,0.0,2.0,1.0,9.0,4.0,5.0,2.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
5737,6.0,6.0,2.0,2.0,3.0,3.0,9.0,2.0,5.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
5738,19.0,0.0,3.0,0.0,1.0,1.0,9.0,2.0,5.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
5739,14.0,19.0,3.0,3.0,1.0,1.0,9.0,2.0,5.0,1.0,0.0,1.0,0.0,1.0,6.0,3.0,0.0,0
5740,6.0,6.0,2.0,2.0,5.0,3.0,9.0,3.0,5.0,1.0,0.0,1.0,0.0,1.0,7.0,3.0,0.0,0
5741,6.0,19.0,1.0,1.0,3.0,8.0,9.0,2.0,5.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
5742,19.0,0.0,1.0,0.0,6.0,1.0,9.0,4.0,5.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
5743,6.0,0.0,4.0,0.0,2.0,1.0,9.0,4.0,5.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
5744,19.0,0.0,4.0,0.0,3.0,1.0,9.0,2.0,5.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
5745,9.0,0.0,6.0,0.0,6.0,1.0,9.0,3.0,5.0,1.0,0.0,1.0,0.0,2.0,2.0,3.0,0.0,0
5746,15.0,0.0,2.0,0.0,3.0,1.0,9.0,2.0,5.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
5747,15.0,0.0,1.0,0.0,5.0,1.0,9.0,4.0,5.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
5748,22.0,0.0,2.0,0.0,6.0,1.0,9.0,2.0,5.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
5749,19.0,4.0,8.0,8.0,5.0,9.0,9.0,3.0,5.0,1.0,0.0,1.0,0.0,1.0,5.0,4.0,0.0,0
5750,8.0,19.0,8.0,8.0,3.0,5.0,9.0,3.0,5.0,1.0,0.0,1.0,0.0,1.0,5.0,1.0,0.0,0
5751,9.0,0.0,8.0,0.0,4.0,1.0,9.0,3.0,5.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
5752,9.0,0.0,4.0,0.0,8.0,1.0,9.0,5.0,5.0,1.0,0.0,1.0,0.0,2.0,2.0,3.0,0.0,0
5753,19.0,9.0,4.0,4.0,4.0,8.0,9.0,5.0,5.0,1.0,1.0,1.0,0.0,1.0,3.0,5.0,0.0,0
5754,19.0,9.0,8.0,4.0,4.0,7.0,9.0,5.0,5.0,1.0,1.0,1.0,0.0,1.0,2.0,4.0,0.0,0
5755,6.0,0.0,5.0,0.0,2.0,1.0,9.0,3.0,5.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
5756,18.0,0.0,7.0,0.0,7.0,1.0,9.0,1.0,5.0,1.0,0.0,1.0,0.0,2.0,2.0,3.0,2.0,0
5757,22.0,22.0,0.0,0.0,4.0,3.0,9.0,1.0,5.0,1.0,0.0,1.0,0.0,1.0,4.0,3.0,2.0,0
5758,6.0,6.0,2.0,2.0,6.0,8.0,9.0,1.0,5.0,1.0,0.0,1.0,0.0,1.0,3.0,3.0,0.0,0
5759,22.0,6.0,0.0,2.0,3.0,6.0,9.0,1.0,5.0,1.0,0.0,1.0,0.0,1.0,5.0,3.0,1.0,0
5760,14.0,0.0,7.0,0.0,5.0,1.0,9.0,8.0,5.0,1.0,7.0,1.0,0.0,1.0,2.0,3.0,0.0,0
5761,1.0,0.0,2.0,0.0,7.0,1.0,9.0,2.0,5.0,1.0,0.0,1.0,0.0,3.0,2.0,3.0,0.0,0
5762,6.0,0.0,4.0,0.0,2.0,1.0,9.0,3.0,5.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
5763,19.0,0.0,2.0,0.0,1.0,1.0,9.0,2.0,5.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
5764,6.0,0.0,8.0,0.0,1.0,1.0,9.0,3.0,5.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
5765,15.0,0.0,2.0,0.0,1.0,1.0,9.0,3.0,5.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
5766,4.0,0.0,6.0,0.0,9.0,1.0,9.0,3.0,5.0,1.0,0.0,1.0,0.0,2.0,2.0,3.0,2.0,0
5767,6.0,0.0,3.0,0.0,4.0,1.0,9.0,5.0,5.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
5768,6.0,6.0,3.0,3.0,7.0,4.0,9.0,5.0,5.0,1.0,0.0,1.0,0.0,1.0,3.0,3.0,0.0,0
5769,19.0,6.0,3.0,3.0,6.0,7.0,9.0,5.0,5.0,1.0,0.0,1.0,0.0,1.0,6.0,3.0,0.0,0
5770,15.0,0.0,7.0,0.0,4.0,1.0,9.0,2.0,5.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
5771,15.0,15.0,7.0,7.0,1.0,4.0,9.0,2.0,5.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
5772,18.0,0.0,7.0,0.0,3.0,1.0,9.0,4.0,5.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
5773,6.0,0.0,2.0,0.0,3.0,1.0,9.0,2.0,5.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
5774,6.0,6.0,2.0,2.0,4.0,3.0,9.0,2.0,5.0,1.0,0.0,1.0,0.0,1.0,5.0,3.0,0.0,0
5775,6.0,0.0,2.0,0.0,1.0,1.0,9.0,2.0,5.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
5776,6.0,0.0,2.0,0.0,4.0,1.0,9.0,1.0,5.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
5777,9.0,0.0,8.0,0.0,6.0,1.0,9.0,2.0,5.0,1.0,0.0,1.0,0.0,2.0,2.0,3.0,0.0,0
5778,3.0,0.0,3.0,0.0,2.0,1.0,9.0,3.0,5.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
5779,19.0,0.0,4.0,0.0,1.0,1.0,9.0,3.0,5.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
5780,6.0,19.0,4.0,4.0,1.0,1.0,9.0,3.0,5.0,1.0,0.0,1.0,0.0,1.0,6.0,3.0,0.0,0
5781,15.0,0.0,1.0,0.0,3.0,1.0,9.0,3.0,5.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
5782,6.0,0.0,2.0,0.0,8.0,1.0,9.0,6.0,5.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
5783,15.0,0.0,6.0,0.0,4.0,1.0,9.0,2.0,5.0,1.0,0.0,1.0,0.0,2.0,2.0,3.0,0.0,0
5784,15.0,0.0,9.0,0.0,4.0,1.0,9.0,4.0,5.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
5785,6.0,0.0,5.0,0.0,4.0,1.0,9.0,1.0,5.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
5786,6.0,0.0,4.0,0.0,4.0,1.0,9.0,7.0,5.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
5787,0.0,0.0,1.0,0.0,6.0,1.0,8.0,3.0,5.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
5788,15.0,0.0,4.0,0.0,2.0,1.0,9.0,3.0,5.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
5789,4.0,0.0,6.0,0.0,7.0,1.0,9.0,2.0,5.0,1.0,0.0,1.0,0.0,2.0,2.0,3.0,0.0,0
5790,4.0,6.0,6.0,6.0,3.0,1.0,9.0,2.0,5.0,1.0,0.0,1.0,0.0,1.0,5.0,3.0,0.0,0
5791,6.0,0.0,4.0,0.0,5.0,1.0,9.0,2.0,5.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
5792,3.0,0.0,9.0,0.0,2.0,1.0,9.0,2.0,5.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
5793,18.0,0.0,8.0,0.0,4.0,1.0,9.0,2.0,5.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
5794,18.0,18.0,8.0,8.0,6.0,4.0,9.0,2.0,5.0,1.0,0.0,1.0,0.0,1.0,6.0,3.0,0.0,0
5795,18.0,18.0,8.0,8.0,1.0,6.0,9.0,2.0,5.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
5796,8.0,6.0,2.0,2.0,1.0,1.0,9.0,5.0,5.0,1.0,3.0,1.0,0.0,1.0,2.0,5.0,0.0,0
5797,6.0,8.0,2.0,2.0,2.0,1.0,9.0,5.0,5.0,1.0,4.0,1.0,0.0,1.0,2.0,4.0,0.0,0
5798,6.0,0.0,3.0,0.0,6.0,1.0,9.0,4.0,5.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
5799,6.0,0.0,2.0,0.0,8.0,1.0,9.0,3.0,5.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
5800,19.0,0.0,1.0,0.0,5.0,1.0,9.0,2.0,5.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
5801,13.0,0.0,2.0,0.0,2.0,1.0,9.0,3.0,5.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
5802,19.0,0.0,7.0,0.0,4.0,1.0,9.0,2.0,5.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
5803,6.0,19.0,7.0,7.0,3.0,4.0,9.0,2.0,5.0,1.0,0.0,1.0,0.0,1.0,6.0,3.0,0.0,0
5804,8.0,0.0,4.0,0.0,3.0,1.0,9.0,1.0,5.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
5805,1.0,0.0,4.0,0.0,8.0,1.0,1.0,3.0,5.0,1.0,5.0,1.0,0.0,3.0,2.0,3.0,0.0,0
5806,6.0,0.0,9.0,0.0,4.0,1.0,9.0,3.0,5.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
5807,4.0,0.0,8.0,0.0,3.0,1.0,9.0,4.0,5.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
5808,8.0,8.0,5.0,5.0,2.0,4.0,9.0,2.0,5.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
5809,15.0,0.0,6.0,0.0,7.0,1.0,9.0,5.0,5.0,1.0,0.0,1.0,0.0,2.0,2.0,3.0,0.0,0
5810,15.0,0.0,6.0,0.0,1.0,1.0,9.0,3.0,5.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
5811,6.0,3.0,6.0,6.0,4.0,2.0,9.0,3.0,5.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,0.0,0
5812,6.0,6.0,6.0,6.0,9.0,4.0,9.0,3.0,5.0,1.0,0.0,1.0,0.0,3.0,5.0,3.0,2.0,0
5813,6.0,6.0,6.0,6.0,6.0,9.0,9.0,3.0,5.0,1.0,0.0,1.0,0.0,3.0,2.0,3.0,0.0,0
5814,6.0,0.0,1.0,0.0,3.0,1.0,9.0,1.0,5.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
5815,6.0,0.0,5.0,0.0,1.0,1.0,9.0,2.0,5.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0
